,level_0,index,date,open,high,low,close,volume,ema10,ema20,ema50,ema100,ema200,upper,lower,signal
638,638,638,2022-01-07 15:30:00,41580.95000000,41662.82000000,41168.89000000,41232.27000000,915.83340000,41717.915013983686,41884.20512250136,42101.34882771888,42458.67331517776,43224.00179105832,42221.47315369876,41337.79700657646,buy
639,639,639,2022-01-07 15:45:00,41237.28000000,41479.00000000,40610.00000000,41319.11000000,3175.25156000,41645.405011441195,41830.38653940599,42070.672795259314,42436.10770497622,43205.04764388361,42210.43965549249,41326.76350837019,buy
640,640,640,2022-01-07 16:00:00,41310.85000000,41568.23000000,41046.48000000,41193.78000000,1364.67719000,41563.29137299734,41769.757345176855,42036.28484250405,42411.50715636282,43185.03503051164,42202.34702949393,41318.67088237163,buy
641,641,641,2022-01-07 16:15:00,41193.78000000,41842.10000000,40917.66000000,41696.34000000,1793.97339000,41587.48203245236,41762.76521706478,42022.95367220978,42397.34543049425,43170.2221446359,42196.911795842396,41313.235648720096,
642,642,642,2022-01-07 16:30:00,41696.34000000,41780.99000000,41542.10000000,41718.02000000,755.29322000,41611.21620837011,41758.50376782051,42010.99548898587,42383.89344177159,43155.77237205247,42193.777692488984,41310.101545366684,
643,643,643,2022-01-07 16:45:00,41718.02000000,42315.85000000,41648.17000000,42135.26000000,995.68295000,41706.496897757366,41794.385313742365,42015.868607064855,42378.97000728106,43145.61802009175,42192.5427875718,41308.8666404495,
644,644,644,2022-01-07 17:00:00,42137.38000000,42166.86000000,41931.80000000,41987.54000000,443.37241000,41757.595643619665,41812.78099814785,42014.757681297604,42371.21891802797,43134.09485571273,42192.78700568949,41309.11085856719,
645,645,645,2022-01-07 17:15:00,41987.54000000,42050.12000000,41788.00000000,41913.25000000,343.19998000,41785.89643568882,41822.34947451472,42010.776987913385,42362.15022658187,43121.947145705635,42194.09771920748,41310.42157208518,
646,646,646,2022-01-07 17:30:00,41913.25000000,41917.38000000,41749.06000000,41878.54000000,221.60267000,41802.74072010903,41827.700953132364,42005.59122368149,42352.57378645154,43109.57493530061,42196.09137844162,41312.41523131932,
647,647,647,2022-01-07 17:45:00,41878.53000000,42000.00000000,41858.58000000,41993.48000000,178.79479000,41837.42058918012,41843.489433786424,42005.1162737332,42345.463018402996,43098.469513058815,42198.42971236261,41314.75356524031,
648,648,648,2022-01-07 18:00:00,41993.68000000,42000.00000000,41871.16000000,41917.19000000,186.42222000,41851.924118420095,41850.50853533058,42001.66818456719,42336.98236457323,43086.715488053254,42200.82975039654,41317.15360327424,
649,649,649,2022-01-07 18:15:00,41917.19000000,41990.00000000,41650.52000000,41670.96000000,254.94461000,41819.02155143462,41833.4086748229,41988.699236152795,42323.793802898515,43072.62836876915,42203.06769706983,41319.39154994753,
650,650,650,2022-01-07 18:30:00,41670.96000000,41839.97000000,41663.56000000,41676.93000000,185.82623000,41793.186723901046,41818.50594388739,41976.47299159779,42310.9846186827,43058.74082281125,42204.97742514321,41321.30127802091,
651,651,651,2022-01-07 18:45:00,41676.94000000,41728.91000000,41520.00000000,41707.64000000,253.54155000,41777.63277410086,41807.94728256478,41965.93052133905,42299.03720049096,43045.29703352955,42206.44493616006,41322.76878903776,
652,652,652,2022-01-07 19:00:00,41707.04000000,41768.46000000,41516.00000000,41541.77000000,286.31351000,41734.748633355244,41782.59706517766,41949.29677540418,42284.04181038223,43030.33656553423,42207.40048921361,41323.72434209131,
653,653,653,2022-01-07 19:15:00,41541.77000000,41727.29000000,41541.77000000,41727.28000000,187.36930000,41733.390700017924,41777.32877325598,41940.590235192256,42273.01682403803,43017.37082856374,42207.81017407544,41324.13402695314,
654,654,654,2022-01-07 19:30:00,41727.28000000,41826.11000000,41683.52000000,41793.91000000,218.79365000,41744.39420910557,41778.90793770779,41934.838069106285,42263.52956019569,43005.19708897604,42207.66850153389,41323.99235441159,
655,655,655,2022-01-07 19:45:00,41793.90000000,41898.33000000,41718.69000000,41775.38000000,200.93504000,41750.027989268194,41778.571943640374,41928.58481149427,42253.863232271025,42992.960103016085,42206.99314325873,41323.31699613643,
656,656,656,2022-01-07 20:00:00,41775.38000000,41950.00000000,41700.00000000,41714.89000000,303.92243000,41743.6392639467,41772.506996627,41920.20462280822,42243.19049499833,42980.242987563186,42205.822353892174,41322.146206769874,
657,657,657,2022-01-07 20:15:00,41714.90000000,41754.93000000,41597.15000000,41679.57000000,289.43779000,41731.99030686548,41763.6558540911,41910.76797093338,42232.029693117176,42967.30096778644,42204.214951622926,41320.538804500626,
658,658,658,2022-01-07 20:30:00,41679.58000000,41900.48000000,41646.21000000,41846.06000000,185.91980000,41752.73025107175,41771.50386798719,41908.23040344581,42224.386728897036,42956.14434124131,42202.25213011012,41318.57598298782,
659,659,659,2022-01-07 20:45:00,41846.06000000,42054.00000000,41793.13000000,41922.20000000,330.25466000,41783.54293269507,41785.85588055984,41908.77823076166,42218.402833275315,42945.85633784587,42200.039924218756,41316.363777096456,
660,660,660,2022-01-07 21:00:00,41922.19000000,42035.00000000,41875.00000000,41881.02000000,224.49270000,41801.26603584142,41794.91913003033,41907.68967269257,42211.721985091644,42935.26095139964,42197.710928796594,41314.034781674294,
661,661,661,2022-01-07 21:15:00,41881.03000000,41985.43000000,41849.66000000,41860.79000000,120.96485000,41812.08857477934,41801.19254621791,41905.85046984188,42204.772836872005,42924.56969815189,42195.42391053144,41311.74776340914,
662,662,662,2022-01-07 21:30:00,41860.79000000,41970.72000000,41845.46000000,41921.77000000,136.14572000,41832.03065209219,41812.67611324478,41906.47476514219,42199.168820300285,42914.59159170262,42193.3602517489,41309.6841046266,
663,663,663,2022-01-07 21:45:00,41921.76000000,41970.21000000,41863.16000000,41875.01000000,114.74730000,41839.845078984516,41818.612673888136,41905.24085278368,42192.749833759684,42904.2474962628,42191.71667408634,41308.04052696404,
664,664,664,2022-01-07 22:00:00,41875.00000000,41879.42000000,41700.00000000,41700.00000000,200.80935000,41814.41870098733,41807.31622875593,41897.1921918902,42182.992411308995,42892.26493411093,42190.694327496916,41307.018180374616,
665,665,665,2022-01-07 22:15:00,41700.00000000,41826.92000000,41671.97000000,41761.98000000,217.20347000,41804.8843917169,41802.99849268394,41891.88975299255,42174.655531877135,42881.01831785112,42190.484993087455,41306.808845965155,
666,666,666,2022-01-07 22:30:00,41761.98000000,41771.38000000,41555.00000000,41566.24000000,195.99241000,41761.49450231383,41780.45006480928,41879.119174443826,42162.60769956273,42867.93594652922,42191.25572902775,41307.57958190545,
667,667,667,2022-01-07 22:45:00,41566.24000000,41661.44000000,41350.00000000,41541.82000000,359.40217000,41721.55368371131,41757.7233919703,41865.89175583818,42150.31487382881,42854.74076298167,42193.133691376825,41309.457544254525,
668,668,668,2022-01-07 23:00:00,41541.83000000,41599.92000000,41441.06000000,41473.54000000,192.10553000,41676.46028667289,41730.65830702074,41850.505412471975,42136.913391178736,42840.99747180773,42196.19301743087,41312.51687030857,
669,669,669,2022-01-07 23:15:00,41473.53000000,41544.12000000,41336.82000000,41502.84000000,273.10762000,41644.89296182327,41708.96132539972,41836.871474727974,42124.35748244252,42827.68247208825,42200.44553735251,41316.76939023021,
670,670,670,2022-01-07 23:30:00,41502.85000000,41593.07000000,41498.11000000,41569.82000000,141.58855000,41631.24333240086,41695.70977059975,41826.3988678759,42113.376542196136,42815.16642758986,42205.83669250835,41322.16054538605,
671,671,671,2022-01-07 23:45:00,41569.09000000,41574.22000000,41425.69000000,41566.48000000,173.54768000,41619.46818105524,41683.40217339978,41816.20597109645,42102.5469076972,42802.74168701683,42212.24743929435,41328.57129217205,
672,672,672,2022-01-08 00:00:00,41566.48000000,41749.18000000,41558.00000000,41713.27000000,336.15086000,41636.523057227016,41686.24672831409,41812.16926634758,42094.83845407943,42791.901172718164,42219.50219115324,41335.82604403094,
673,673,673,2022-01-08 00:15:00,41713.27000000,41833.21000000,41700.00000000,41791.65000000,228.11773000,41664.72795591301,41696.28513514131,41811.364589235905,42088.83472231548,42781.94842473092,42227.382104118835,41343.705956996535,
674,674,674,2022-01-08 00:30:00,41791.65000000,41829.25000000,41700.00000000,41803.68000000,165.54282000,41689.99196392883,41706.51321750881,41811.063232795284,42083.18809415081,42772.214410554494,42235.642350433875,41351.966203311575,
675,675,675,2022-01-08 00:45:00,41803.67000000,42115.20000000,41787.31000000,41991.89000000,514.88058000,41744.88251594177,41733.691958698444,41818.15447856802,42081.38021109832,42764.449988558925,42244.03154444706,41360.35539732476,
676,676,676,2022-01-08 01:00:00,41991.89000000,42246.37000000,41930.44000000,42186.56000000,535.35017000,41825.18751304327,41776.82224834621,41832.6017539183,42083.462979195385,42758.69983941904,42252.31125064521,41368.63510352291,
677,677,677,2022-01-08 01:15:00,42186.57000000,42186.57000000,41934.60000000,42005.04000000,278.95768000,41857.88796521722,41798.55727231324,41839.36403807837,42081.91004891429,42751.20073653925,42260.27354302067,41376.59739589837,
678,678,678,2022-01-08 01:30:00,42005.03000000,42050.00000000,41934.02000000,42015.06000000,204.97976000,41886.46469881409,41819.17657971198,41846.25407580079,42080.58628556945,42743.875953091105,42267.75488461914,41384.07873749684,
679,679,679,2022-01-08 01:45:00,42015.06000000,42058.30000000,41847.48000000,41883.41000000,148.83182000,41885.90929902971,41825.29404831084,41847.71117086742,42076.68180466709,42735.31410281159,42274.64510498899,41390.96895786669,
680,680,680,2022-01-08 02:00:00,41883.42000000,41944.44000000,41815.57000000,41866.01000000,167.56037000,41882.291244660664,41829.17175799552,41848.42877200988,42072.51008576279,42726.66431074382,42280.89089185925,41397.21474473695,
681,681,681,2022-01-08 02:15:00,41866.02000000,41922.14000000,41800.00000000,41826.02000000,143.50793000,41872.06010926782,41828.87159056738,41847.549996636946,42067.62909396551,42717.70267581105,42286.49388723516,41402.81774011286,
682,682,682,2022-01-08 02:30:00,41826.02000000,41829.85000000,41693.42000000,41727.60000000,152.38677000,41845.79463485548,41819.22667718001,41842.84607520021,42060.89584458005,42707.850907892534,42291.50409284631,41407.82794572401,
683,683,683,2022-01-08 02:45:00,41727.61000000,41888.80000000,41727.60000000,41882.85000000,159.80951000,41852.53197397267,41825.28604125811,41844.41485656491,42057.370184291336,42699.6419436349,42296.009765575756,41412.33361845346,
684,684,684,2022-01-08 03:00:00,41882.86000000,41911.86000000,41822.32000000,41833.68000000,97.57691000,41849.10434234127,41826.08546590019,41843.99388179766,42052.94067569151,42691.02540688232,42300.12526574163,41416.44911861933,
685,685,685,2022-01-08 03:15:00,41833.67000000,41858.79000000,41641.27000000,41760.59000000,184.95507000,41833.010825551944,41819.84780248113,41840.72314133501,42047.15155340059,42681.76734313225,42303.97838745196,41420.30224032966,
686,686,686,2022-01-08 03:30:00,41760.60000000,41855.77000000,41696.51000000,41804.05000000,115.32528000,41827.74522090614,41818.34324986388,41839.28497892972,42042.337661254045,42673.03383723043,42307.69856115621,41424.02241403391,
687,687,687,2022-01-08 03:45:00,41804.04000000,41864.10000000,41702.91000000,41810.91000000,112.31192000,41824.68427165047,41817.63532130541,41838.17223465796,42037.75493528862,42664.455490591325,42311.40701310111,41427.73086597881,
688,688,688,2022-01-08 04:00:00,41810.92000000,41908.96000000,41791.90000000,41820.01000000,101.36104000,41823.83440407766,41817.861481181084,41837.45999016157,42033.44315439182,42656.05304789887,42315.20955420151,41431.53340707921,
689,689,689,2022-01-08 04:15:00,41820.01000000,41885.80000000,41785.19000000,41831.66000000,99.63421000,41825.257239699895,41819.1756258305,41837.232539567,42029.44744836426,42647.85013199938,42319.19222115328,41435.51607403098,
690,690,690,2022-01-08 04:30:00,41831.67000000,41991.20000000,41760.00000000,41946.54000000,154.66866000,41847.30865066355,41831.305566227595,41841.5191066428,42027.80571671348,42640.87192173073,42323.41957336928,41439.74342624698,
691,691,691,2022-01-08 04:45:00,41946.55000000,41987.21000000,41890.66000000,41900.92000000,115.40654000,41857.056168724725,41837.935512301156,41843.84855344112,42025.29312826371,42633.509216041864,42327.935117221416,41444.258970099116,
692,692,692,2022-01-08 05:00:00,41900.92000000,41934.56000000,41836.14000000,41923.53000000,87.52213000,41869.14231986568,41846.08736827248,41846.97331605128,42023.27801681294,42626.4447462305,42332.7631224432,41449.0869753209,
693,693,693,2022-01-08 05:15:00,41923.53000000,41965.20000000,41884.50000000,41959.73000000,130.41464000,41885.612807162826,41856.91047605606,41851.39514679437,42022.01964024239,42619.81076865607,42337.9110305967,41454.2348834744,
694,694,694,2022-01-08 05:30:00,41959.73000000,41965.04000000,41841.32000000,41880.01000000,140.79895000,41884.5941149514,41859.11043071739,41852.51729790047,42019.20756815838,42612.4495669779,42343.371726220925,41459.695579098625,
695,695,695,2022-01-08 05:45:00,41880.01000000,41999.99000000,41837.59000000,41971.70000000,158.90454000,41900.43154859659,41869.833246839546,41857.19112935535,42018.26682423445,42606.07394939603,42349.12512252717,41465.44897540487,
696,696,696,2022-01-08 06:00:00,41971.70000000,41994.66000000,41869.40000000,41893.19000000,129.00336000,41899.11490339721,41872.057699521494,41858.60284977279,42015.790055437734,42598.98057676522,42355.13876651416,41471.46261939186,
697,697,697,2022-01-08 06:15:00,41893.20000000,41968.34000000,41862.57000000,41870.34000000,140.23127000,41893.88310277954,41871.89410909088,41859.063130173854,42012.909856320155,42591.73042177253,42361.3674475188,41477.6913003965,
698,698,698,2022-01-08 06:30:00,41870.35000000,41872.19000000,41740.00000000,41839.09000000,203.37710000,41883.92072045598,41868.769908225084,41858.27987016703,42009.467878967276,42584.241462351914,42367.75205299907,41484.07590587677,
699,699,699,2022-01-08 06:45:00,41839.09000000,41943.56000000,41739.00000000,41922.23000000,152.69490000,41890.886044009436,41873.86134553698,41860.78771839578,42007.74039621545,42577.65428362205,42374.21811663607,41490.54196951377,
700,700,700,2022-01-08 07:00:00,41922.22000000,41975.44000000,41888.13000000,41922.71000000,172.14105000,41896.67221782589,41878.51359834298,41863.216043164575,42006.05662599336,42571.137425078545,42380.67461860585,41496.99847148355,
701,701,701,2022-01-08 07:15:00,41922.72000000,41940.90000000,41841.20000000,41910.37000000,115.69421000,41899.162723675734,41881.54754135793,41865.065217942436,42004.16184132023,42564.562624829014,42387.01361200442,41503.33746488212,
702,702,702,2022-01-08 07:30:00,41910.37000000,41972.76000000,41843.16000000,41866.13000000,134.39235000,41893.156773916504,41880.07920408575,41865.10697410155,42001.42853753171,42557.613046472514,42393.11116355959,41509.43501643729,
703,703,703,2022-01-08 07:45:00,41866.12000000,41958.35000000,41841.04000000,41913.58000000,99.24518000,41896.87008774986,41883.269756077585,41867.007877077966,41999.68896253108,42551.204757452884,42398.82992528913,41515.15377816683,
704,704,704,2022-01-08 08:00:00,41913.59000000,42177.94000000,41913.58000000,42131.47000000,337.11471000,41939.52461724989,41906.907874546385,41877.37894072197,42002.29848802552,42547.028292204595,42404.02342213119,41520.34727500889,
